Customer,Date,Product price,Product weight,Gender,Location,Branch/Locker
RND244883,22-02-2023 04:00:00,16500.0,3.0,F,Yerevan,G-Location 1
RND244884,22-02-2023 04:00:00,11200.0,1.6,F,Yerevan,G-Location 2
RND244885,22-02-2023 04:00:00,1800.0,0.3,F,Yerevan,G-Location 1
RND244886,22-02-2023 04:00:00,2100.0,0.3,F,Yerevan,G-Location 2
RND244887,22-02-2023 04:00:00,21000.0,3.0,M,Yerevan,G-Location 1
RND244888,22-02-2023 04:00:00,7150.0,1.3,M,Yerevan,G-Location 2
RND244889,22-02-2023 04:00:00,6600.0,1.2,F,Yerevan,G-Location 2
RND244890,22-02-2023 04:00:00,2200.0,0.4,F,Yerevan,G-Location 1
RND244891,22-02-2023 04:00:00,4800.0,0.8,F,Yerevan,G-Location 2
RND244892,22-02-2023 04:00:00,1650.0,0.3,M,Yerevan,G-Location 1
RND244893,22-02-2023 04:00:00,3300.0,0.6,M,Yerevan,G-Location 5
RND244894,22-02-2023 04:00:00,2750.0,0.5,M,Yerevan,G-Location 3
RND244895,22-02-2023 04:00:00,9100.0,1.3,F,Yerevan,G-Location 1
RND244896,22-02-2023 04:00:00,700.0,0.1,M,Yerevan,G-Location 4
RND244897,22-02-2023 04:00:00,700.0,0.1,F,Yerevan,G-Location 4
RND244898,22-02-2023 04:00:00,15400.000000000002,2.2,M,Yerevan,G-Location 3
RND244899,22-02-2023 04:00:00,1100.0,0.2,F,Yerevan,G-Location 3
RND244900,22-02-2023 04:00:00,14300.0,2.6,F,Yerevan,G-Location 2
RND244901,22-02-2023 04:00:00,6000.0,1.0,M,Yerevan,G-Location 2
RND244902,22-02-2023 04:00:00,700.0,0.1,F,Yerevan,G-Location 5
RND244903,01-03-2023 4:00:00,4200.0,0.6,M,Yerevan,G-Location 1
RND244904,22-02-2023 04:00:00,2800.0,0.4,F,Yerevan,G-Location 1
RND244905,22-02-2023 04:00:00,1800.0,0.3,M,Yerevan,G-Location 5
RND244906,22-02-2023 04:00:00,1200.0,0.2,M,Yerevan,G-Location 2
RND244907,22-02-2023 04:00:00,2800.0,0.4,M,Yerevan,G-Location 2
RND244908,22-02-2023 04:00:00,1200.0,0.2,F,Yerevan,G-Location 5
RND244909,22-02-2023 04:00:00,700.0,0.1,F,Yerevan,G-Location 2
RND244910,22-02-2023 04:00:00,2800.0,0.4,F,Yerevan,G-Location 2
RND244911,22-02-2023 04:00:00,2100.0,0.3,F,Yerevan,G-Location 3
RND244912,22-02-2023 04:00:00,6050.000000000001,1.1,M,Yerevan,G-Location 2
RND244913,22-02-2023 04:00:00,7000.0,1.0,M,Yerevan,G-Location 1
RND244914,22-02-2023 04:00:00,8400.0,1.4,F,Yerevan,G-Location 2
RND244915,22-02-2023 04:00:00,1200.0,0.2,M,Yerevan,G-Location 1
RND244916,22-02-2023 04:00:00,1800.0,0.3,M,Yerevan,G-Location 1
RND244917,22-02-2023 04:00:00,3500.0,0.5,F,Yerevan,G-Location 1
RND244918,22-02-2023 04:00:00,3000.0,0.5,F,Yerevan,G-Location 1
RND244919,22-02-2023 04:00:00,1650.0,0.3,F,Yerevan,G-Location 2
RND244920,22-02-2023 04:00:00,2100.0,0.3,M,Yerevan,G-Location 1
RND244921,22-02-2023 04:00:00,3849.9999999999995,0.7,F,Yerevan,G-Location 2
RND244922,22-02-2023 04:00:00,1650.0,0.3,F,Yerevan,G-Location 1
RND244923,22-02-2023 04:00:00,5600.0,0.8,M,Yerevan,G-Location 1
RND244924,22-02-2023 04:00:00,2100.0,0.3,M,Yerevan,G-Location 1
RND244925,22-02-2023 04:00:00,2750.0,0.5,F,Yerevan,G-Location 1
RND244926,22-02-2023 04:00:00,4900.0,0.7,M,Yerevan,G-Location 1
RND244927,22-02-2023 04:00:00,6000.0,1.0,M,Yerevan,G-Location 1
RND244928,22-02-2023 04:00:00,600.0,0.1,M,Yerevan,G-Location 2
RND244929,22-02-2023 04:00:00,550.0,0.1,F,Yerevan,G-Location 2
RND244930,22-02-2023 04:00:00,550.0,0.1,M,Yerevan,G-Location 1
RND244931,22-02-2023 04:00:00,3000.0,0.5,M,Yerevan,G-Location 2
RND244932,22-02-2023 04:00:00,2200.0,0.4,M,Yerevan,G-Location 1
RND244933,22-02-2023 04:00:00,700.0,0.1,F,Yerevan,G-Location 1
RND244934,22-02-2023 04:00:00,7700.000000000001,1.1,M,Yerevan,G-Location 2
RND244935,22-02-2023 04:00:00,600.0,0.1,F,Yerevan,G-Location 1
RND244936,22-02-2023 04:00:00,7800.0,1.3,M,Yerevan,G-Location 5
RND244937,22-02-2023 04:00:00,4200.0,0.7,M,Yerevan,G-Location 1
RND244938,22-02-2023 04:00:00,1400.0,0.2,F,Yerevan,G-Location 1
RND244939,22-02-2023 04:00:00,700.0,0.1,F,Yerevan,G-Location 2
RND244940,01-03-2023 4:00:00,5400.0,0.9,M,Yerevan,G-Location 3
RND244941,22-02-2023 04:00:00,3000.0,0.5,M,Yerevan,G-Location 1
RND244942,22-02-2023 04:00:00,8400.0,1.4,M,Yerevan,G-Location 5
RND244943,22-02-2023 04:00:00,9000.0,1.5,M,Yerevan,G-Location 1
RND244944,22-02-2023 04:00:00,1800.0,0.3,F,Yerevan,G-Location 1
RND244945,22-02-2023 04:00:00,4400.0,0.8,F,Yerevan,G-Location 2
RND244946,22-02-2023 04:00:00,5500.0,1.0,F,Yerevan,G-Location 1
RND244947,22-02-2023 04:00:00,11200.0,1.6,F,Yerevan,G-Location 4
RND244948,22-02-2023 04:00:00,2750.0,0.5,F,Yerevan,G-Location 1
RND244949,22-02-2023 04:00:00,1200.0,0.2,M,Yerevan,G-Location 5
RND244950,22-02-2023 04:00:00,4800.0,0.8,F,Yerevan,G-Location 2
RND244951,22-02-2023 04:00:00,1650.0,0.3,M,Yerevan,G-Location 1
RND244952,22-02-2023 04:00:00,5400.0,0.9,M,Yerevan,G-Location 3
RND244953,22-02-2023 04:00:00,13300.0,1.9,M,Yerevan,G-Location 2
RND244954,15-02-2023 04:00:00,4900.0,0.7,M,Yerevan,G-Location 5
RND244955,15-02-2023 04:00:00,2100.0,0.3,F,Yerevan,G-Location 2
RND244956,15-02-2023 04:00:00,12000.0,2.0,F,Yerevan,G-Location 2
RND244957,15-02-2023 04:00:00,1200.0,0.2,F,Yerevan,G-Location 1
RND244958,15-02-2023 04:00:00,3000.0,0.5,F,Yerevan,G-Location 1
RND244959,15-02-2023 04:00:00,600.0,0.1,M,Yerevan,G-Location 1
RND244960,15-02-2023 04:00:00,11900.0,1.7,F,Yerevan,G-Location 2
RND244961,15-02-2023 04:00:00,4950.0,0.9,F,Yerevan,G-Location 2
RND244962,15-02-2023 04:00:00,700.0,0.1,F,Yerevan,G-Location 1
RND244963,22-02-2023 04:00:00,1650.0,0.3,F,Yerevan,G-Location 2
RND244964,22-02-2023 04:00:00,16099.999999999998,2.3,M,Yerevan,G-Location 1
RND244965,15-02-2023 04:00:00,6600.0,1.2,M,Yerevan,G-Location 1
RND244966,15-02-2023 04:00:00,4900.0,0.7,F,Yerevan,G-Location 1
RND244967,15-02-2023 04:00:00,5600.0,0.8,F,Yerevan,G-Location 5
RND244968,15-02-2023 04:00:00,1100.0,0.2,M,Yerevan,G-Location 1
RND244969,15-02-2023 04:00:00,5400.0,0.9,M,Yerevan,G-Location 1
RND244970,15-02-2023 04:00:00,2400.0,0.4,M,Yerevan,G-Location 1
RND244971,15-02-2023 04:00:00,600.0,0.1,F,Yerevan,G-Location 1
RND244972,15-02-2023 04:00:00,4900.0,0.7,F,Yerevan,G-Location 1
RND244973,22-02-2023 04:00:00,33600.0,4.8,F,Yerevan,G-Location 2
RND244974,22-02-2023 04:00:00,3600.0,0.6,F,Yerevan,G-Location 1
RND244975,22-02-2023 04:00:00,10200.0,1.7,M,Yerevan,G-Location 5
RND244976,22-02-2023 04:00:00,1650.0,0.3,F,Yerevan,G-Location 2
RND244977,24-02-2023 04:00:00,1200.0,0.2,M,Yerevan,G-Location 1
RND244978,15-02-2023 04:00:00,2100.0,0.3,M,Yerevan,G-Location 2
RND244979,15-02-2023 04:00:00,3600.0,0.6,F,Yerevan,G-Location 5
RND244980,15-02-2023 04:00:00,1200.0,0.2,M,Yerevan,G-Location 2
RND244981,15-02-2023 04:00:00,1650.0,0.3,F,Yerevan,G-Location 1
RND244982,15-02-2023 04:00:00,2400.0,0.4,M,Yerevan,G-Location 4
RND244983,15-02-2023 04:00:00,4200.0,0.7,F,Yerevan,G-Location 2
RND244984,15-02-2023 04:00:00,4400.0,0.8,F,Yerevan,G-Location 2
RND244985,15-02-2023 04:00:00,3000.0,0.5,M,Yerevan,G-Location 1
RND244986,15-02-2023 04:00:00,4400.0,0.8,F,Yerevan,G-Location 5
RND244987,15-02-2023 04:00:00,4950.0,0.9,M,Yerevan,G-Location 2
RND244988,15-02-2023 04:00:00,8400.0,1.2,F,Yerevan,G-Location 2
RND244989,15-02-2023 04:00:00,3500.0,0.5,F,Yerevan,G-Location 1
RND244990,15-02-2023 04:00:00,2800.0,0.4,M,Yerevan,G-Location 2
RND244991,15-02-2023 04:00:00,6600.0,1.2,F,Yerevan,G-Location 2
RND244992,15-02-2023 04:00:00,6000.0,1.0,M,Yerevan,G-Location 4
RND244993,15-02-2023 04:00:00,6600.0,1.2,M,Yerevan,G-Location 1
RND244994,24-02-2023 04:00:00,9000.0,1.5,M,Yerevan,G-Location 2
RND244995,22-02-2023 04:00:00,8400.0,1.4,M,Yerevan,G-Location 3
RND244996,01-03-2023 4:00:00,2400.0,0.4,F,Yerevan,G-Location 1
RND244997,15-02-2023 04:00:00,2200.0,0.4,M,Yerevan,G-Location 1
RND244998,15-02-2023 04:00:00,10800.0,1.8,M,Yerevan,G-Location 1
RND244999,15-02-2023 04:00:00,2800.0,0.4,M,Yerevan,G-Location 4
RND245000,15-02-2023 04:00:00,4900.0,0.7,F,Yerevan,G-Location 1
RND245001,22-02-2023 04:00:00,3300.0,0.6,M,Yerevan,G-Location 5
RND245002,22-02-2023 04:00:00,2200.0,0.4,M,Yerevan,G-Location 5
RND245003,24-02-2023 04:00:00,2200.0,0.4,F,Yerevan,G-Location 4
RND245004,17-02-2023 04:00:00,2200.0,0.4,F,Yerevan,G-Location 2
RND245005,15-02-2023 04:00:00,7700.000000000001,1.1,M,Yerevan,G-Location 1
RND245006,15-02-2023 04:00:00,2200.0,0.4,F,Yerevan,G-Location 1
RND245007,15-02-2023 04:00:00,2200.0,0.4,M,Yerevan,G-Location 2
RND245008,22-02-2023 04:00:00,600.0,0.1,F,Yerevan,G-Location 4
RND245009,22-02-2023 04:00:00,4900.0,0.7,F,Yerevan,G-Location 1
RND245010,22-02-2023 04:00:00,1200.0,0.2,F,Yerevan,G-Location 2
RND245011,15-02-2023 04:00:00,16800.0,2.8,F,Yerevan,G-Location 2
RND245012,15-02-2023 04:00:00,2750.0,0.5,M,Yerevan,G-Location 2
RND245013,15-02-2023 04:00:00,8400.0,1.2,M,Yerevan,G-Location 2
RND245014,15-02-2023 04:00:00,1800.0,0.3,F,Yerevan,G-Location 1
RND245015,15-02-2023 04:00:00,4800.0,0.8,F,Yerevan,G-Location 3
RND245016,15-02-2023 04:00:00,3849.9999999999995,0.7,M,Yerevan,G-Location 2
RND245017,15-02-2023 04:00:00,17500.0,2.5,F,Yerevan,G-Location 1
RND245018,15-02-2023 04:00:00,5600.0,0.8,F,Yerevan,G-Location 1
RND245019,15-02-2023 04:00:00,13200.000000000002,2.2,M,Yerevan,G-Location 1
RND245020,15-02-2023 04:00:00,4200.0,0.6,F,Yerevan,G-Location 1
RND245021,15-02-2023 04:00:00,12600.0,1.8,F,Yerevan,G-Location 1
RND245022,15-02-2023 04:00:00,6600.0,1.2,F,Yerevan,G-Location 1
RND245023,15-02-2023 04:00:00,2100.0,0.3,M,Yerevan,G-Location 1
RND245024,15-02-2023 04:00:00,4950.0,0.9,M,Yerevan,G-Location 1
RND245025,15-02-2023 04:00:00,4200.0,0.6,F,Yerevan,G-Location 1
RND245026,15-02-2023 04:00:00,4400.0,0.8,M,Yerevan,G-Location 1
RND245027,15-02-2023 04:00:00,10200.0,1.7,F,Yerevan,G-Location 2
RND245028,15-02-2023 04:00:00,2200.0,0.4,F,Yerevan,G-Location 1
RND245029,15-02-2023 04:00:00,4900.0,0.7,M,Yerevan,G-Location 1
RND245030,15-02-2023 04:00:00,1400.0,0.2,F,Yerevan,G-Location 2
RND245031,15-02-2023 04:00:00,1400.0,0.2,F,Yerevan,G-Location 1
RND245032,15-02-2023 04:00:00,1100.0,0.2,F,Yerevan,G-Location 2
RND245033,15-02-2023 04:00:00,1800.0,0.3,F,Yerevan,G-Location 3
RND245034,17-02-2023 04:00:00,9000.0,1.5,F,Yerevan,G-Location 1
RND245035,15-02-2023 04:00:00,9350.0,1.7,M,Yerevan,G-Location 4
RND245036,15-02-2023 04:00:00,15399.999999999998,2.8,M,Yerevan,G-Location 2
RND245037,15-02-2023 04:00:00,65100.00000000001,9.3,F,Yerevan,G-Location 2
RND245038,15-02-2023 04:00:00,9350.0,1.7,M,Yerevan,G-Location 2
RND245039,15-02-2023 04:00:00,6600.0,1.2,M,Yerevan,G-Location 2
RND245040,15-02-2023 04:00:00,10500.0,1.5,M,Yerevan,G-Location 2
RND245041,15-02-2023 04:00:00,1100.0,0.2,M,Yerevan,G-Location 1
RND245042,15-02-2023 04:00:00,10500.0,1.5,F,Yerevan,G-Location 1
RND245043,15-02-2023 04:00:00,4800.0,0.8,M,Yerevan,G-Location 2
RND245044,15-02-2023 04:00:00,7700.000000000001,1.1,M,Yerevan,G-Location 2
RND245045,17-02-2023 04:00:00,7150.0,1.3,M,Yerevan,G-Location 2
RND245046,15-02-2023 04:00:00,5600.0,0.8,F,Yerevan,G-Location 1
RND245047,15-02-2023 04:00:00,4200.0,0.6,F,Yerevan,G-Location 1
RND245048,15-02-2023 04:00:00,2750.0,0.5,M,Yerevan,G-Location 1
RND245049,15-02-2023 04:00:00,1400.0,0.2,M,Yerevan,G-Location 1
RND245050,15-02-2023 04:00:00,2400.0,0.4,F,Yerevan,G-Location 1
RND245051,15-02-2023 04:00:00,3000.0,0.5,M,Yerevan,G-Location 1
RND245052,22-02-2023 04:00:00,2400.0,0.4,M,Yerevan,G-Location 2
RND245053,22-02-2023 04:00:00,2100.0,0.3,F,Yerevan,G-Location 1
RND245054,15-02-2023 04:00:00,2400.0,0.4,F,Yerevan,G-Location 1
RND245055,15-02-2023 04:00:00,5600.0,0.8,F,Yerevan,G-Location 1
RND245056,15-02-2023 04:00:00,7150.0,1.3,F,Yerevan,G-Location 4
RND245057,22-02-2023 04:00:00,6300.0,0.9,F,Yerevan,G-Location 2
RND245058,22-02-2023 04:00:00,3000.0,0.5,M,Yerevan,G-Location 3
RND245059,22-02-2023 04:00:00,4200.0,0.6,F,Yerevan,G-Location 5
RND245060,15-02-2023 04:00:00,4200.0,0.6,M,Yerevan,G-Location 4
RND245061,15-02-2023 04:00:00,2100.0,0.3,M,Yerevan,G-Location 1
RND245062,15-02-2023 04:00:00,4900.0,0.7,M,Yerevan,G-Location 2
RND245063,15-02-2023 04:00:00,2400.0,0.4,F,Yerevan,G-Location 1
RND245064,15-02-2023 04:00:00,3500.0,0.5,M,Yerevan,G-Location 2
RND245065,15-02-2023 04:00:00,3849.9999999999995,0.7,F,Yerevan,G-Location 4
RND245066,15-02-2023 04:00:00,12000.0,2.0,F,Yerevan,G-Location 1
RND245067,15-02-2023 04:00:00,7800.0,1.3,M,Yerevan,G-Location 2
RND245068,15-02-2023 04:00:00,9350.0,1.7,F,Yerevan,G-Location 1
RND245069,15-02-2023 04:00:00,4200.0,0.6,M,Yerevan,G-Location 1
RND245070,15-02-2023 04:00:00,13799.999999999998,2.3,F,Yerevan,G-Location 4
RND245071,15-02-2023 04:00:00,11550.0,2.1,F,Yerevan,G-Location 1
RND245072,15-02-2023 04:00:00,1650.0,0.3,M,Yerevan,G-Location 1
RND245073,15-02-2023 04:00:00,5400.0,0.9,M,Yerevan,G-Location 2
RND245074,15-02-2023 04:00:00,3000.0,0.5,F,Yerevan,G-Location 2
RND245075,22-02-2023 04:00:00,5400.0,0.9,M,Yerevan,G-Location 1
RND245076,15-02-2023 04:00:00,4200.0,0.7,M,Yerevan,G-Location 1
RND245077,22-02-2023 04:00:00,15399.999999999998,2.8,M,Yerevan,G-Location 1
RND245078,22-02-2023 04:00:00,2800.0,0.4,F,Yerevan,G-Location 2
RND245079,15-02-2023 04:00:00,3600.0,0.6,F,Yerevan,G-Location 1
RND245080,15-02-2023 04:00:00,3849.9999999999995,0.7,M,Yerevan,G-Location 2
RND245081,15-02-2023 04:00:00,5500.0,1.0,M,Yerevan,G-Location 1
RND245082,15-02-2023 04:00:00,2200.0,0.4,F,Yerevan,G-Location 1
RND245083,15-02-2023 04:00:00,4800.0,0.8,M,Yerevan,G-Location 2
RND245084,15-02-2023 04:00:00,1650.0,0.3,M,Yerevan,G-Location 2
RND245085,15-02-2023 04:00:00,2750.0,0.5,M,Yerevan,G-Location 1
RND245086,22-02-2023 04:00:00,3600.0,0.6,F,Yerevan,G-Location 2
RND245087,15-02-2023 04:00:00,5600.0,0.8,F,Yerevan,G-Location 1
RND245088,15-02-2023 04:00:00,4800.0,0.8,M,Yerevan,G-Location 2
RND245089,24-02-2023 04:00:00,3849.9999999999995,0.7,M,Yerevan,G-Location 3
RND245090,17-02-2023 04:00:00,2400.0,0.4,F,Yerevan,G-Location 2
RND245091,15-02-2023 04:00:00,5500.0,1.0,M,Yerevan,G-Location 2
RND245092,15-02-2023 04:00:00,3500.0,0.5,F,Yerevan,G-Location 2
RND245093,15-02-2023 04:00:00,35000.0,5.0,M,Yerevan,G-Location 3
RND245094,15-02-2023 04:00:00,6000.0,1.0,M,Yerevan,G-Location 1
RND245095,15-02-2023 04:00:00,4400.0,0.8,F,Yerevan,G-Location 5
RND245096,15-02-2023 04:00:00,700.0,0.1,M,Yerevan,G-Location 1
RND245097,15-02-2023 04:00:00,5400.0,0.9,F,Yerevan,G-Location 1
RND245098,15-02-2023 04:00:00,9800.0,1.4,M,Yerevan,G-Location 1
RND245099,15-02-2023 04:00:00,2800.0,0.4,F,Yerevan,G-Location 3
RND245100,15-02-2023 04:00:00,5600.0,0.8,F,Yerevan,G-Location 1
RND245101,15-02-2023 04:00:00,3849.9999999999995,0.7,F,Yerevan,G-Location 1
RND245102,15-02-2023 04:00:00,1800.0,0.3,F,Yerevan,G-Location 5
RND245103,15-02-2023 04:00:00,6000.0,1.0,M,Yerevan,G-Location 4
RND245104,15-02-2023 04:00:00,3849.9999999999995,0.7,F,Yerevan,G-Location 2
RND245105,15-02-2023 04:00:00,6050.000000000001,1.1,F,Yerevan,G-Location 1
RND245106,15-02-2023 04:00:00,2400.0,0.4,M,Yerevan,G-Location 3
RND245107,15-02-2023 04:00:00,4200.0,0.6,M,Yerevan,G-Location 3
RND245108,15-02-2023 04:00:00,4900.0,0.7,M,Yerevan,G-Location 3
RND245109,15-02-2023 04:00:00,4900.0,0.7,M,Yerevan,G-Location 2
RND245110,15-02-2023 04:00:00,9100.0,1.3,F,Yerevan,G-Location 3
RND245111,15-02-2023 04:00:00,4200.0,0.7,M,Yerevan,G-Location 1
RND245112,15-02-2023 04:00:00,8400.0,1.2,F,Yerevan,G-Location 1
RND245113,15-02-2023 04:00:00,8800.0,1.6,F,Yerevan,G-Location 1
RND245114,15-02-2023 04:00:00,11400.0,1.9,F,Yerevan,G-Location 1
RND245115,17-02-2023 04:00:00,4950.0,0.9,F,Yerevan,G-Location 3
RND245116,15-02-2023 04:00:00,7000.0,1.0,M,Yerevan,G-Location 2
RND245117,17-02-2023 04:00:00,7700.000000000001,1.1,F,Yerevan,G-Location 2
RND245118,15-02-2023 04:00:00,9100.0,1.3,F,Yerevan,G-Location 2
RND245119,15-02-2023 04:00:00,4800.0,0.8,F,Yerevan,G-Location 2
RND245120,15-02-2023 04:00:00,3600.0,0.6,M,Yerevan,G-Location 2
RND245121,15-02-2023 04:00:00,7000.0,1.0,F,Yerevan,G-Location 1
RND245122,15-02-2023 04:00:00,6050.000000000001,1.1,M,Yerevan,G-Location 1
RND245123,15-02-2023 04:00:00,3600.0,0.6,M,Yerevan,G-Location 2
RND245124,22-02-2023 04:00:00,24200.000000000004,4.4,F,Yerevan,G-Location 2
RND245125,22-02-2023 04:00:00,4200.0,0.7,M,Yerevan,G-Location 4
RND245126,22-02-2023 04:00:00,3000.0,0.5,M,Yerevan,G-Location 2
RND245127,15-02-2023 04:00:00,9800.0,1.4,M,Yerevan,G-Location 2
RND245128,15-02-2023 04:00:00,17400.0,2.9,M,Yerevan,G-Location 5
RND245129,15-02-2023 04:00:00,16200.000000000002,2.7,F,Yerevan,G-Location 5
RND245130,15-02-2023 04:00:00,2750.0,0.5,M,Yerevan,G-Location 2
RND245131,15-02-2023 04:00:00,6300.0,0.9,F,Yerevan,G-Location 1
RND245132,15-02-2023 04:00:00,16200.000000000002,2.7,M,Yerevan,G-Location 1
RND245133,15-02-2023 04:00:00,3000.0,0.5,F,Yerevan,G-Location 4
RND245134,15-02-2023 04:00:00,1200.0,0.2,F,Yerevan,G-Location 5
RND245135,15-02-2023 04:00:00,11400.0,1.9,F,Yerevan,G-Location 2
RND245136,15-02-2023 04:00:00,3500.0,0.5,M,Yerevan,G-Location 1
RND245137,15-02-2023 04:00:00,7200.0,1.2,M,Yerevan,G-Location 1
RND245138,15-02-2023 04:00:00,1800.0,0.3,M,Yerevan,G-Location 1
RND245139,22-02-2023 04:00:00,9100.0,1.3,M,Yerevan,G-Location 1
RND245140,15-02-2023 04:00:00,7700.000000000001,1.1,M,Yerevan,G-Location 1
RND245141,22-02-2023 04:00:00,3300.0,0.6,F,Yerevan,G-Location 1
RND245142,15-02-2023 04:00:00,4200.0,0.7,M,Yerevan,G-Location 1
RND245143,15-02-2023 04:00:00,5500.0,1.0,F,Yerevan,G-Location 4
RND245144,15-02-2023 04:00:00,5400.0,0.9,F,Yerevan,G-Location 4
RND245145,15-02-2023 04:00:00,11000.0,2.0,M,Yerevan,G-Location 4
RND245146,15-02-2023 04:00:00,7000.0,1.0,M,Yerevan,G-Location 2
RND245147,15-02-2023 04:00:00,6000.0,1.0,F,Yerevan,G-Location 1
RND245148,15-02-2023 04:00:00,11550.0,2.1,F,Yerevan,G-Location 4
RND245149,15-02-2023 04:00:00,4950.0,0.9,F,Yerevan,G-Location 4
RND245150,15-02-2023 04:00:00,15600.0,2.6,F,Yerevan,G-Location 3
RND245151,15-02-2023 04:00:00,21000.0,3.0,F,Yerevan,G-Location 2
RND245152,15-02-2023 04:00:00,4400.0,0.8,F,Yerevan,G-Location 4
RND245153,15-02-2023 04:00:00,1800.0,0.3,M,Yerevan,G-Location 1
RND245154,15-02-2023 04:00:00,26400.000000000004,4.4,F,Yerevan,G-Location 2
RND245155,15-02-2023 04:00:00,4800.0,0.8,F,Yerevan,G-Location 4
RND245156,15-02-2023 04:00:00,3600.0,0.6,F,Yerevan,G-Location 2
RND245157,15-02-2023 04:00:00,10800.0,1.8,F,Yerevan,G-Location 2
RND245158,15-02-2023 04:00:00,22400.0,3.2,F,Yerevan,G-Location 1
RND245159,15-02-2023 04:00:00,14000.0,2.0,F,Yerevan,G-Location 1
RND245160,15-02-2023 04:00:00,700.0,0.1,M,Yerevan,G-Location 1
RND245161,15-02-2023 04:00:00,600.0,0.1,M,Yerevan,G-Location 1
RND245162,15-02-2023 04:00:00,700.0,0.1,M,Yerevan,G-Location 2
RND245163,15-02-2023 04:00:00,700.0,0.1,F,Yerevan,G-Location 2
RND245164,15-02-2023 04:00:00,550.0,0.1,M,Yerevan,G-Location 1
RND245165,15-02-2023 04:00:00,3000.0,0.5,M,Yerevan,G-Location 2
RND245166,15-02-2023 04:00:00,6600.000000000001,1.1,F,Yerevan,G-Location 1
RND245167,22-02-2023 04:00:00,9100.0,1.3,F,Yerevan,G-Location 1
RND245168,22-02-2023 04:00:00,6600.000000000001,1.1,M,Yerevan,G-Location 1
RND245169,17-02-2023 04:00:00,2100.0,0.3,F,Yerevan,G-Location 2
RND245170,15-02-2023 04:00:00,4800.0,0.8,M,Yerevan,G-Location 2
RND245171,15-02-2023 04:00:00,2750.0,0.5,F,Yerevan,G-Location 4
RND245172,15-02-2023 04:00:00,4950.0,0.9,M,Yerevan,G-Location 4
RND245173,22-02-2023 04:00:00,2400.0,0.4,F,Yerevan,G-Location 2
RND245174,15-02-2023 04:00:00,13200.0,2.4,M,Yerevan,G-Location 1
RND245175,15-02-2023 04:00:00,9900.0,1.8,F,Yerevan,G-Location 2
RND245176,15-02-2023 04:00:00,3300.0,0.6,M,Yerevan,G-Location 2
RND245177,22-02-2023 04:00:00,3849.9999999999995,0.7,M,Yerevan,G-Location 2
RND245178,22-02-2023 04:00:00,2400.0,0.4,M,Yerevan,G-Location 2
RND245179,15-02-2023 04:00:00,18900.0,2.7,M,Yerevan,G-Location 1
RND245180,15-02-2023 04:00:00,11900.0,1.7,F,Yerevan,G-Location 2
RND245181,15-02-2023 04:00:00,6000.0,1.0,M,Yerevan,G-Location 5
RND245182,15-02-2023 04:00:00,1800.0,0.3,F,Yerevan,G-Location 2
RND245183,15-02-2023 04:00:00,5600.0,0.8,F,Yerevan,G-Location 1
RND245184,22-02-2023 04:00:00,6000.0,1.0,M,Yerevan,G-Location 5
RND245185,15-02-2023 04:00:00,2800.0,0.4,M,Yerevan,G-Location 1
RND245186,22-02-2023 04:00:00,1400.0,0.2,F,Yerevan,G-Location 2
RND245187,15-02-2023 04:00:00,1800.0,0.3,F,Yerevan,G-Location 2
RND245188,15-02-2023 04:00:00,6000.0,1.0,F,Yerevan,G-Location 5
RND245189,15-02-2023 04:00:00,2400.0,0.4,F,Yerevan,G-Location 1
RND245190,15-02-2023 04:00:00,6600.000000000001,1.1,M,Yerevan,G-Location 2
RND245191,15-02-2023 04:00:00,700.0,0.1,F,Yerevan,G-Location 1
RND245192,15-02-2023 04:00:00,8250.0,1.5,M,Yerevan,G-Location 2
RND245193,15-02-2023 04:00:00,4950.0,0.9,M,Yerevan,G-Location 5
RND245194,15-02-2023 04:00:00,1400.0,0.2,M,Yerevan,G-Location 2
RND245195,15-02-2023 04:00:00,4900.0,0.7,M,Yerevan,G-Location 3
RND245196,22-02-2023 04:00:00,1400.0,0.2,F,Yerevan,G-Location 1
RND245197,15-02-2023 04:00:00,6050.000000000001,1.1,M,Yerevan,G-Location 1
RND245198,22-02-2023 04:00:00,2100.0,0.3,F,Yerevan,G-Location 3
RND245199,15-02-2023 04:00:00,1650.0,0.3,M,Yerevan,G-Location 1
RND245200,15-02-2023 04:00:00,4950.0,0.9,F,Yerevan,G-Location 4
RND245201,15-02-2023 04:00:00,6600.000000000001,1.1,F,Yerevan,G-Location 1
RND245202,22-02-2023 04:00:00,4950.0,0.9,M,Yerevan,G-Location 4
RND245203,15-02-2023 04:00:00,2400.0,0.4,M,Yerevan,G-Location 4
RND245204,15-02-2023 04:00:00,3300.0,0.6,F,Yerevan,G-Location 2
RND245205,22-02-2023 04:00:00,4400.0,0.8,M,Yerevan,G-Location 5
RND245206,15-02-2023 04:00:00,4200.0,0.6,F,Yerevan,G-Location 5
RND245207,22-02-2023 04:00:00,7000.0,1.0,M,Yerevan,G-Location 2
RND245208,22-02-2023 04:00:00,14700.0,2.1,F,Yerevan,G-Location 1
RND245209,22-02-2023 04:00:00,9800.0,1.4,M,Yerevan,G-Location 1
RND245210,22-02-2023 04:00:00,2400.0,0.4,F,Yerevan,G-Location 1
RND245211,15-02-2023 04:00:00,1200.0,0.2,F,Yerevan,G-Location 3
RND245212,15-02-2023 04:00:00,7200.0,1.2,M,Yerevan,G-Location 4
